ID,Group,Value
39068,47,1382
39069,48,1184
39070,48,45
39071,48,1957
39072,48,1736
39073,48,1358
39074,48,488
39075,48,127
39076,48,843
39077,48,425
39078,48,1459
39079,48,1645
39080,48,1604
39081,48,1788
39082,48,1959
39083,48,626
39084,48,1359
39085,48,1721
39086,48,1602
39087,48,899
39088,48,458
39089,48,693
39090,48,913
39091,48,1538
39092,48,1141
39093,48,1766
39094,48,1735
39095,48,1083
39096,48,1744
39097,48,169
39098,48,1556
39099,48,1775
39100,48,1097
39101,48,1607
39102,48,996
39103,48,599
39104,48,734
39105,48,1278
39106,48,1452
39107,48,1822
39108,48,1666
39109,48,277
39110,48,341
39111,48,616
39112,48,349
39113,48,629
39114,48,535
39115,48,1770
39116,48,331
39117,48,671
39118,48,1285
39119,48,1782
39120,48,991
39121,48,1019
39122,48,134
39123,48,781
39124,48,1381
39125,48,1398
39126,48,38
39127,48,507
39128,48,1293
39129,48,185
39130,48,490
39131,48,1270
39132,48,1952
39133,48,99
39134,48,1349
39135,48,1933
39136,48,396
39137,48,1315
39138,48,783
39139,48,1785
39140,48,1116
39141,48,1184
39142,48,1514
39143,48,185
39144,48,213
39145,48,721
39146,48,1331
39147,48,1332
39148,48,244
39149,48,3
39150,48,343
39151,48,554
39152,48,610
39153,48,685
39154,48,1590
39155,48,682
39156,48,1989
39157,48,1221
39158,48,277
39159,48,86
39160,48,1410
39161,48,541
39162,48,1708
39163,48,1604
39164,48,101
39165,48,849
39166,48,1810
39167,48,497
39168,48,1449
39169,48,374
39170,48,1859
39171,48,120
39172,48,741
39173,48,135
39174,48,612
39175,48,1970
39176,48,1045
39177,48,1888
39178,48,1273
39179,48,483
39180,48,550
39181,48,672
39182,48,1197
39183,48,1004
39184,48,1556
39185,48,1171
39186,48,1005
39187,48,1894
39188,48,1912
39189,48,667
39190,48,1667
39191,48,923
39192,48,695
39193,48,1369
39194,48,774
39195,48,1372
39196,48,47
39197,48,1238
39198,48,587
39199,48,304
39200,48,785
39201,48,1155
39202,48,866
39203,48,684
39204,48,1599
39205,48,126
39206,48,1245
39207,48,985
39208,48,1977
39209,48,728
39210,48,33
39211,48,1114
39212,48,1898
39213,48,1933
39214,48,669
39215,48,867
39216,48,1378
39217,48,995
39218,48,1513
39219,48,335
39220,48,1732
39221,48,1375
39222,48,799
39223,48,1420
39224,48,1780
39225,48,14
39226,48,1664
39227,48,754
39228,48,460
39229,48,1556
39230,48,1049
39231,48,1215
39232,48,1073
39233,48,1724
39234,48,287
39235,48,716
39236,48,1883
39237,48,1000
39238,48,282
39239,48,1144
39240,48,132
39241,48,446
39242,48,231
39243,48,137
39244,48,1443
39245,48,145
39246,48,970
39247,48,305
39248,48,257
39249,48,1664
39250,48,1543
39251,48,1436
39252,48,636
39253,48,52
39254,48,1796
39255,48,700
39256,48,748
39257,48,1739
39258,48,1431
39259,48,1437
39260,48,391
39261,48,857
39262,48,1355
39263,48,1814
39264,48,1559
39265,48,525
39266,48,505
39267,48,1524
39268,48,775
39269,48,1203
39270,48,678
39271,48,381
39272,48,1430
39273,48,856
39274,48,1016
39275,48,1903
39276,48,538
39277,48,580
39278,48,225
39279,48,537
39280,48,996
39281,48,340
39282,48,896
39283,48,815
39284,48,340
39285,48,510
39286,48,125
39287,48,286
39288,48,1702
39289,48,1677
39290,48,552
39291,48,824
39292,48,798
39293,48,448
39294,48,240
39295,48,371
39296,48,1679
39297,48,1663
39298,48,682
39299,48,971
39300,48,144
39301,48,818
39302,48,1048
39303,48,1454
39304,48,1116
39305,48,1679
39306,48,1856
39307,48,271
39308,48,1503
39309,48,746
39310,48,468
39311,48,332
39312,48,997
39313,48,816
39314,48,1632
39315,48,1591
39316,48,1252
39317,48,1240
39318,48,1521
39319,48,608
39320,48,1241
39321,48,1857
39322,48,119
39323,48,661
39324,48,1745
39325,48,95
39326,48,626
39327,48,1307
39328,48,1496
39329,48,579
39330,48,1716
39331,48,1684
39332,48,863
39333,48,1921
39334,48,993
39335,48,1304
39336,48,708
39337,48,214
39338,48,665
39339,48,438
39340,48,677
39341,48,1968
39342,48,435
39343,48,1316
39344,48,1665
39345,48,1105
39346,48,1515
39347,48,567
39348,48,8
39349,48,930
39350,48,807
39351,48,36
39352,48,366
39353,48,851
39354,48,1797
39355,48,1645
39356,48,652
39357,48,126
39358,48,1449
39359,48,519
39360,48,1559
39361,48,1731
39362,48,1700
39363,48,1280
39364,48,580
39365,48,887
39366,48,382
39367,48,1396
39368,48,1603
39369,48,251
39370,48,669
39371,48,1195
39372,48,1377
39373,48,1374
39374,48,1360
39375,48,1583
39376,48,784
39377,48,523
39378,48,1019
39379,48,4
39380,48,1659
39381,48,1200
39382,48,1668
39383,48,217
39384,48,1709
39385,48,794
39386,48,1392
39387,48,364
39388,48,1513
39389,48,540
39390,48,1909
39391,48,55
39392,48,533
39393,48,1010
39394,48,61
39395,48,1933
39396,48,1202
39397,48,1804
39398,48,1542
39399,48,1133
39400,48,1465
39401,48,1246
39402,48,1415
39403,48,268
39404,48,807
39405,48,234
39406,48,490
39407,48,1433
39408,48,1413
39409,48,1875
39410,48,1532
39411,48,219
39412,48,1992
39413,48,1993
39414,48,1739
39415,48,1784
39416,48,699
39417,48,1692
39418,48,549
39419,48,689
39420,48,1611
39421,48,627
39422,48,298
39423,48,452
39424,48,852
39425,48,1919
39426,48,63
39427,48,468
39428,48,1345
39429,48,1177
39430,48,36
39431,48,1428
39432,48,1619
39433,48,1044
39434,48,1671
39435,48,458
39436,48,886
39437,48,427
39438,48,537
39439,48,1688
39440,48,1097
39441,48,1551
39442,48,462
39443,48,619
39444,48,434
39445,48,1074
39446,48,156
39447,48,982
39448,48,867
39449,48,1122
39450,48,412
39451,48,1328
39452,48,1914
39453,48,1110
39454,48,662
39455,48,691
39456,48,1362
39457,48,885
39458,48,1037
39459,48,864
39460,48,335
39461,48,770
39462,48,1162
39463,48,1720
39464,48,1451
39465,48,1866
39466,48,1688
39467,48,1194
39468,48,1968
39469,48,1800
39470,48,77
39471,48,245
39472,48,1551
39473,48,189
39474,48,231
39475,48,1158
39476,48,813
39477,48,662
39478,48,355
39479,48,286
39480,48,1332
39481,48,750
39482,48,931
39483,48,1409
39484,48,100
39485,48,607
39486,48,569
39487,48,901
39488,48,593
39489,48,1888
39490,48,440
39491,48,1517
39492,48,896
39493,48,748
39494,48,234
39495,48,995
39496,48,1958
39497,48,968
39498,48,510
39499,48,374
39500,48,1736
39501,48,160
39502,48,1888
39503,48,1087
39504,48,5
39505,48,1436
39506,48,1666
39507,48,1038
39508,48,1920
39509,48,210
39510,48,1476
39511,48,1660
39512,48,119
39513,48,642
39514,48,1849
39515,48,1255
39516,48,1627
39517,48,1295
39518,48,1786
39519,48,1547
39520,48,203
39521,48,1696
39522,48,1224
39523,48,296
39524,48,285
39525,48,1285
39526,48,1197
39527,48,803
39528,48,1647
39529,48,1136
39530,48,463
39531,48,1851
39532,48,722
39533,48,1234
39534,48,1867
39535,48,473
39536,48,829
39537,48,363
39538,48,1975
39539,48,1970
39540,48,249
39541,48,1839
39542,48,1063
39543,48,1497
39544,48,1137
39545,48,423
39546,48,930
39547,48,515
39548,48,1595
39549,48,986
39550,48,1404
39551,48,1317
39552,48,1663
39553,48,391
39554,48,1530
39555,48,625
39556,48,540
39557,48,1322
39558,48,1991
39559,48,1915
39560,48,947
39561,48,899
39562,48,1734
39563,48,836
39564,48,1640
39565,48,1431
39566,48,1991
39567,48,975
39568,48,1404
39569,48,1109
39570,48,758
39571,48,1333
39572,48,536
39573,48,1347
39574,48,1135
39575,48,1630
39576,48,1297
39577,48,1794
39578,48,407
39579,48,1541
39580,48,1680
39581,48,1306
39582,48,1869
39583,48,232
39584,48,987
39585,48,1059
39586,48,1082
39587,48,676
39588,48,548
39589,48,1872
39590,48,793
39591,48,641
39592,48,1284
39593,48,945
39594,48,628
39595,48,718
39596,48,1388
39597,48,912
39598,48,682
39599,48,503
39600,48,293
39601,48,1990
39602,48,1444
39603,48,741
39604,48,1853
39605,48,1313
39606,48,117
39607,48,192
39608,48,157
39609,48,1132
39610,48,1048
39611,48,1268
39612,48,1704
39613,48,926
39614,48,28
39615,48,1341
39616,48,655
39617,48,1685
39618,48,1334
39619,48,178
39620,48,181
39621,48,1409
39622,48,1358
39623,48,108
39624,48,1836
39625,48,1371
39626,48,35
39627,48,396
39628,48,322
39629,48,1622
39630,48,1713
39631,48,1639
39632,48,1221
39633,48,1135
39634,48,891
39635,48,1593
39636,48,1565
39637,48,270
39638,48,1646
39639,48,678
39640,48,500
39641,48,1615
39642,48,1075
39643,48,123
39644,48,688
39645,48,1128
39646,48,1988
39647,48,1870
39648,48,939
39649,48,1035
39650,48,120
39651,48,173
39652,48,1862
39653,48,1593
39654,48,595
39655,48,1220
39656,48,1283
39657,48,670
39658,48,1312
39659,48,1869
39660,48,314
39661,48,576
39662,48,1356
39663,48,1274
39664,48,1455
39665,48,154
39666,48,431
39667,48,650
39668,48,412
39669,48,1094
39670,48,1889
39671,48,548
39672,48,1561
39673,48,348
39674,48,733
39675,48,919
39676,48,458
39677,48,539
39678,48,1567
39679,48,1128
39680,48,409
39681,48,1937
39682,48,1860
39683,48,778
39684,48,328
39685,48,574
39686,48,256
39687,48,1726
39688,48,1382
39689,48,434
39690,48,360
39691,48,1045
39692,48,495
39693,48,1839
39694,48,1503
39695,48,1553
39696,48,1243
39697,48,392
39698,48,973
39699,48,1393
39700,48,1543
39701,48,156
39702,48,321
39703,48,591
39704,48,1479
39705,48,793
39706,48,84
39707,48,437
39708,48,978
39709,48,1385
39710,48,1835
39711,48,206
39712,48,119
39713,48,682
39714,48,965
39715,48,1395
39716,48,4
39717,48,906
39718,48,322
39719,48,1897
39720,48,149
39721,48,275
39722,48,747
39723,48,187
39724,48,1172
39725,48,1561
39726,48,1684
39727,48,826
39728,48,148
39729,48,1561
39730,48,864
39731,48,1872
39732,48,1242
39733,48,395
39734,48,7
39735,48,1491
39736,48,1066
39737,48,539
39738,48,1862
39739,48,565
39740,48,1097
39741,48,1884
39742,48,1790
39743,48,1454
39744,48,1641
39745,48,392
39746,48,379
39747,48,670
39748,48,1785
39749,48,12
39750,48,1467
39751,48,1499
39752,48,1044
39753,48,875
39754,48,38
39755,48,105
39756,48,1595
39757,48,33
39758,48,682
39759,48,1317
39760,48,756
39761,48,1009
39762,48,1313
39763,48,1332
39764,48,457
39765,48,1049
39766,48,1932
39767,48,1765
39768,48,1339
39769,48,237
39770,48,1225
39771,48,214
39772,48,1096
39773,48,1437
39774,48,1014
39775,48,949
39776,48,1687
39777,48,1967
39778,48,1619
39779,48,853
39780,48,1681
39781,48,1792
39782,48,50
39783,48,1490
39784,48,291
39785,48,60
39786,48,564
39787,48,642
39788,48,1638
39789,48,517
39790,48,1055
39791,48,1675
39792,48,1832
39793,48,992
39794,48,1936
39795,48,230
39796,48,574
39797,48,1302
39798,48,1226
39799,48,877
39800,48,300
39801,48,1386
39802,48,1535
39803,48,613
39804,48,888
39805,48,1968
39806,48,482
39807,48,1018
39808,48,609
39809,48,258
39810,48,837
39811,48,1922
39812,48,1875
39813,48,1156
39814,48,1732
39815,48,1465
39816,48,1424
39817,48,1250
39818,48,465
39819,48,763
39820,48,1901
39821,48,521
39822,48,300
39823,48,1700
39824,48,1985
39825,48,1598
39826,48,99
39827,48,1589
39828,48,1283
39829,48,439
39830,48,96
39831,48,684
39832,48,1663
39833,48,1815
39834,48,92
39835,48,1808
39836,48,1322
39837,48,1706
39838,48,1320
39839,48,631
39840,48,1648
39841,48,103
39842,48,1953
39843,48,810
39844,48,739
39845,48,1077
39846,48,1064
39847,48,345
39848,48,1573
39849,48,19
39850,48,888
39851,48,146
39852,48,248
39853,48,705
39854,48,305
39855,48,1944
39856,48,913
39857,48,463
39858,48,1899
39859,48,995
39860,48,392
39861,48,353
39862,48,1823
39863,48,296
39864,48,400
39865,48,331
39866,48,823
39867,48,1183
39868,48,1026
39869,48,240
39870,48,315
39871,48,1112
39872,48,564
39873,48,202
39874,48,1219
39875,48,1395
39876,48,22
39877,48,1749
39878,48,800
39879,48,1760
39880,48,1246
39881,48,1648
39882,48,1658
39883,48,456
39884,48,866
39885,48,680
39886,48,572
39887,48,1786
39888,48,1381
39889,48,1080
39890,48,1314
39891,48,193
39892,48,374
39893,48,468
39894,48,1789
39895,48,1512
39896,48,1551
39897,48,9
39898,48,272
39899,48,961
39900,48,577
39901,48,319
39902,48,1305
39903,48,1810
39904,48,328
39905,48,1864
39906,48,987
39907,48,1638
39908,48,206
39909,48,1055
39910,48,1272
39911,48,1703
39912,48,1262
39913,48,1052
39914,48,127
39915,48,21
39916,48,1860
39917,48,182
39918,48,288
39919,48,786
39920,48,59
39921,48,779
39922,48,1971
39923,48,1767
39924,48,158
39925,48,1120
39926,48,1407
39927,48,1706
39928,48,1037
39929,48,1974
39930,48,678
39931,48,1809
39932,48,1175
39933,48,5
39934,48,228
39935,48,1952
39936,48,15
39937,48,1440
39938,49,1270
39939,49,1980
39940,49,941
39941,49,1521
39942,49,1896
39943,49,1543
39944,49,1942
39945,49,780
39946,49,978
39947,49,776
39948,49,191
39949,49,1676
39950,49,1804
39951,49,277
39952,49,348
39953,49,117
39954,49,842
39955,49,842
39956,49,1164
39957,49,1977
39958,49,1084
39959,49,977
39960,49,1172
39961,49,843
39962,49,1672
39963,49,1898
39964,49,557
39965,49,1058
39966,49,827
39967,49,1547
39968,49,1163
39969,49,335
39970,49,1883
39971,49,25
39972,49,426
39973,49,547
39974,49,1333
39975,49,865
39976,49,461
39977,49,380
39978,49,151
39979,49,1652
39980,49,1572
39981,49,562
39982,49,317
39983,49,319
39984,49,395
39985,49,395
39986,49,1923
39987,49,485
39988,49,30
39989,49,370
39990,49,1359
39991,49,1736
39992,49,338
39993,49,739
39994,49,1820
39995,49,462
39996,49,346
39997,49,1037
39998,49,1239
39999,49,1634
40000,49,855
40001,49,226
40002,49,1422
40003,49,1484
40004,49,1126
40005,49,955
40006,49,687
40007,49,1215
40008,49,677
40009,49,882
40010,49,110
40011,49,981
40012,49,789
40013,49,420
40014,49,1339
40015,49,1370
40016,49,1657
40017,49,672
40018,49,1193
40019,49,968
40020,49,90
40021,49,1114
40022,49,1699
40023,49,1180
40024,49,1057
40025,49,919
40026,49,1696
40027,49,1778
40028,49,152
40029,49,1538
40030,49,944
40031,49,41
40032,49,1637
40033,49,169
40034,49,1535
40035,49,1417
40036,49,339
40037,49,1368
40038,49,979
40039,49,1638
40040,49,1328
40041,49,3
40042,49,1310
40043,49,525
40044,49,1432
40045,49,657
40046,49,1709
40047,49,61
40048,49,1501
40049,49,1101
40050,49,1229
40051,49,99
40052,49,1345
40053,49,1561
40054,49,860
40055,49,629
40056,49,776
40057,49,995
40058,49,737
40059,49,1606
40060,49,45
40061,49,1516
40062,49,1137
40063,49,1147
40064,49,273
40065,49,1777
40066,49,1208
40067,49,1486
40068,49,264
40069,49,158
40070,49,660
40071,49,507
40072,49,1801
40073,49,607
40074,49,971
40075,49,1423
40076,49,1156
40077,49,719
40078,49,997
40079,49,298
40080,49,96
40081,49,1502
40082,49,1227
40083,49,1352
40084,49,1817
40085,49,639
40086,49,609
40087,49,81
40088,49,1837
40089,49,1440
40090,49,1274
40091,49,1623
40092,49,393
40093,49,1289
40094,49,1930
40095,49,1839
40096,49,337
40097,49,1425
40098,49,293
40099,49,1462
40100,49,1694
40101,49,1839
40102,49,1227
40103,49,1179
40104,49,1503
40105,49,472
40106,49,388
40107,49,1923
40108,49,1663
40109,49,66
40110,49,1149
40111,49,1756
40112,49,569
40113,49,493
40114,49,1697
40115,49,1411
40116,49,987
40117,49,922
40118,49,244
40119,49,448
40120,49,342
40121,49,233
40122,49,1246
40123,49,131
40124,49,1669
40125,49,494
40126,49,1015
40127,49,1781
40128,49,476
40129,49,1987
40130,49,174
40131,49,40
40132,49,317
40133,49,1911
40134,49,979
40135,49,1912
40136,49,1180
40137,49,610
40138,49,627
40139,49,95
40140,49,870
40141,49,879
40142,49,435
40143,49,627
40144,49,1096
40145,49,17
40146,49,106
40147,49,366
40148,49,72
40149,49,200
40150,49,1557
40151,49,1217
40152,49,920
40153,49,1526
40154,49,58
40155,49,1482
40156,49,1605
40157,49,1598
40158,49,486
40159,49,293
40160,49,354
40161,49,94
40162,49,956
40163,49,1010
40164,49,1614
40165,49,1099
40166,49,1981
40167,49,1189
40168,49,1663
40169,49,17
40170,49,856
40171,49,262
40172,49,1693
40173,49,640
40174,49,695
40175,49,14
40176,49,319
40177,49,1597
40178,49,822
40179,49,52
40180,49,673
40181,49,1760
40182,49,1947
40183,49,764
40184,49,458
40185,49,1163
40186,49,229
40187,49,455
40188,49,433
40189,49,1253
40190,49,691
40191,49,1005
40192,49,1389
40193,49,1905
40194,49,1342
40195,49,1749
40196,49,1962
40197,49,801
40198,49,759
40199,49,524
40200,49,1623
40201,49,661
40202,49,1889
40203,49,643
40204,49,504
40205,49,1906
40206,49,1269
40207,49,1587
40208,49,1022
40209,49,940
40210,49,254
40211,49,1881
40212,49,411
40213,49,692
40214,49,1674
40215,49,291
40216,49,1738
40217,49,502
40218,49,893
40219,49,1278
40220,49,665
40221,49,278
40222,49,1675
40223,49,1901
40224,49,1849
40225,49,585
40226,49,1890
40227,49,1960
40228,49,172
40229,49,1905
40230,49,308
40231,49,870
40232,49,681
40233,49,1362
40234,49,113
40235,49,728
40236,49,801
40237,49,1854
40238,49,1466
40239,49,289
40240,49,202
40241,49,467
40242,49,1763
40243,49,1634
40244,49,1157
40245,49,1533
40246,49,207
40247,49,703
40248,49,664
40249,49,1128
40250,49,100
40251,49,1160
40252,49,1061
40253,49,1723
40254,49,301
40255,49,1273
40256,49,254
40257,49,514
40258,49,1975
40259,49,1930
40260,49,242
40261,49,866
40262,49,1168
40263,49,303
40264,49,1275
40265,49,623
40266,49,1748
40267,49,1105
40268,49,1256
40269,49,1429
40270,49,120
40271,49,1258
40272,49,291
40273,49,1919
40274,49,1412
40275,49,65
40276,49,1412
40277,49,1784
40278,49,571
40279,49,1535
40280,49,143
40281,49,1361
40282,49,1512
40283,49,94
40284,49,316
40285,49,417
40286,49,1389
40287,49,1983
40288,49,1169
40289,49,1991
40290,49,758
40291,49,1809
40292,49,383
40293,49,1560
40294,49,938
40295,49,1531
40296,49,1435
40297,49,1688
40298,49,1378
40299,49,938
40300,49,136
40301,49,397
40302,49,1585
40303,49,1883
40304,49,1514
40305,49,1463
40306,49,449
40307,49,1395
40308,49,753
40309,49,901
40310,49,968
40311,49,1675
40312,49,1049
40313,49,1033
40314,49,1889
40315,49,248
40316,49,1446
40317,49,1201
40318,49,713
40319,49,1046
40320,49,1346
40321,49,72
40322,49,922
40323,49,960
40324,49,924
40325,49,641
40326,49,754
40327,49,1800
40328,49,318
40329,49,89
40330,49,129
40331,49,1483
40332,49,196
40333,49,1253
40334,49,457
40335,49,960
40336,49,1702
40337,49,264
40338,49,1655
40339,49,277
40340,49,1279
40341,49,1359
40342,49,922
40343,49,1821
40344,49,1155
40345,49,899
40346,49,1682
40347,49,1080
40348,49,264
40349,49,1152
40350,49,1340
40351,49,1904
40352,49,683
40353,49,812
40354,49,8
40355,49,502
40356,49,1045
40357,49,1615
40358,49,191
40359,49,804
40360,49,641
40361,49,794
40362,49,730
40363,49,754
40364,49,1950
40365,49,1498
40366,49,1343
40367,49,1603
40368,49,62
40369,49,984
40370,49,1418
40371,49,1056
40372,49,1922
40373,49,977
40374,49,116
40375,49,586
40376,49,544
40377,49,1629
40378,49,949
40379,49,1899
40380,49,1650
40381,49,451
40382,49,1301
40383,49,1271
40384,49,861
40385,49,807
40386,49,420
40387,49,228
40388,49,1595
40389,49,489
40390,49,434
40391,49,583
40392,49,1291
40393,49,840
40394,49,88
40395,49,1588
40396,49,247
40397,49,502
40398,49,1869
40399,49,1332
40400,49,1792
40401,49,603
40402,49,521
40403,49,1834
40404,49,1648
40405,49,1281
40406,49,619
40407,49,1851
40408,49,453
40409,49,1832
40410,49,1202
40411,49,1354
40412,49,1769
40413,49,1943
40414,49,1664
40415,49,691
40416,49,321
40417,49,620
40418,49,1836
40419,49,1025
40420,49,848
40421,49,960
40422,49,1380
40423,49,336
40424,49,1534
40425,49,502
40426,49,1458
40427,49,1595
40428,49,1288
40429,49,1617
40430,49,1262
40431,49,1146
40432,49,1538
40433,49,1775
40434,49,1353
40435,49,779
40436,49,306
40437,49,759
40438,49,40
40439,49,801
40440,49,1674
40441,49,1799
40442,49,855
40443,49,907
40444,49,188
40445,49,628
40446,49,1254
40447,49,1051
40448,49,822
40449,49,1350
40450,49,207
40451,49,1246
40452,49,696
40453,49,1889
40454,49,881
40455,49,527
40456,49,1168
40457,49,211
40458,49,765
40459,49,236
40460,49,1891
40461,49,952
40462,49,1187
40463,49,1031
40464,49,1807
40465,49,44
40466,49,949
40467,49,1611
40468,49,1702
40469,49,638
40470,49,1934
40471,49,934
40472,49,821
40473,49,516
40474,49,774
40475,49,1767
40476,49,1011
40477,49,998
40478,49,1165
40479,49,2000
40480,49,106
40481,49,60
40482,49,1698
40483,49,883
40484,49,1058
40485,49,643
40486,49,1195
40487,49,1469
40488,49,351
40489,49,262
40490,49,205
40491,49,359
40492,49,1604
40493,49,988
40494,49,1470
40495,49,1840
40496,49,1720
40497,49,1132
40498,49,54
40499,49,192
40500,49,1497
40501,49,813
40502,49,740
40503,49,315
40504,49,1713
40505,49,1493
40506,49,1949
40507,49,1770
40508,49,1841
40509,49,1279
40510,49,1954
40511,49,1756
40512,49,733
40513,49,1209
40514,49,276
40515,49,1625
40516,49,37
40517,49,637
40518,49,226
40519,49,1954
40520,49,1380
40521,49,452
40522,49,689
40523,49,28
40524,49,186
40525,49,1717
40526,49,1998
40527,49,1859
40528,49,853
40529,49,53
40530,49,1696
40531,49,1156
40532,49,644
40533,49,1034
40534,49,1622
40535,49,400
40536,49,917
40537,49,913
40538,49,845
40539,49,7
40540,49,1744
40541,49,1387
40542,49,1418
40543,49,186
40544,49,169
40545,49,1556
40546,49,1549
40547,49,1962
40548,49,847
40549,49,241
40550,49,993
40551,49,551
40552,49,1506
40553,49,631
40554,49,1810
40555,49,933
40556,49,753
40557,49,1386
40558,49,265
40559,49,164
40560,49,651
40561,49,97
40562,49,454
40563,49,20
40564,49,322
40565,49,605
40566,49,1784
40567,49,1600
40568,49,1400
40569,49,898
40570,49,385
40571,49,970
40572,49,466
40573,49,975
40574,49,274
40575,49,1470
40576,49,1662
40577,49,1643
40578,49,862
40579,49,1134
40580,49,1573
40581,49,1915
40582,49,1558
40583,49,1811
40584,49,705
40585,49,1256
40586,49,665
40587,49,1383
40588,49,1232
40589,49,1751
40590,49,1467
40591,49,991
40592,49,365
40593,49,625
40594,49,1590
40595,49,575
40596,49,1514
40597,49,210
40598,49,1794
40599,49,793
40600,49,1318
40601,49,437
40602,49,488
40603,49,1646
40604,49,1851
40605,49,1548
40606,49,8
40607,49,703
40608,49,896
40609,49,990
40610,49,191
40611,49,1944
40612,49,1402
40613,49,1856
40614,49,563
40615,49,894
40616,49,1048
40617,49,2000
40618,49,312
40619,49,1828
40620,49,1443
40621,49,726
40622,49,597
40623,49,1368
40624,49,1251
40625,49,661
40626,49,726
40627,49,1950
40628,49,528
40629,49,1501
40630,49,537
40631,49,770
40632,49,605
40633,49,975
40634,49,784
40635,49,496
40636,49,709
40637,49,617
40638,49,812
40639,49,633
40640,49,1686
40641,49,527
40642,49,1854
40643,49,1270
40644,49,694
40645,49,1099
40646,49,1897
40647,49,1086
40648,49,354
40649,49,1084
40650,49,1774
40651,49,1364
40652,49,1054
40653,49,1163
40654,49,1647
40655,49,1406
40656,49,1618
40657,49,414
40658,49,452
40659,49,1123
40660,49,675
40661,49,1595
40662,49,1478
40663,49,1137
40664,49,256
40665,49,1931
40666,49,224
40667,49,1897
40668,49,199
40669,49,1589
40670,49,77
40671,49,478
40672,49,182
40673,49,444
40674,49,1865
40675,49,132
40676,49,560
40677,49,742
40678,49,1149
40679,49,630
40680,49,1278
40681,49,1593
40682,49,1044
40683,49,1036
40684,49,996
40685,49,344
40686,49,428
40687,49,1797
40688,49,34
40689,49,327
40690,49,6
40691,49,1422
40692,49,685
40693,49,867
40694,49,180
40695,49,1796
40696,49,1616
40697,49,934
40698,49,235
40699,49,1068
40700,49,1720
40701,49,1144
40702,49,376
40703,49,894
40704,49,605
40705,49,1492
40706,49,1404
40707,49,1539
40708,49,948
40709,49,1219
40710,49,1494
40711,49,87
40712,49,1894
40713,49,1021
40714,49,239
40715,49,1949
40716,49,1217
40717,49,1506
40718,49,92
40719,49,852
40720,49,1811
40721,49,669
40722,49,1660
40723,49,900
40724,49,323
40725,49,410
40726,49,301
40727,49,88
40728,49,1965
40729,49,1175
40730,49,1108
40731,49,410
40732,49,1199
40733,49,473
40734,49,1462
40735,49,1315
40736,49,881
40737,49,102
40738,49,538
40739,49,645
40740,49,1724
40741,49,1161
40742,49,1829
40743,49,1743
40744,49,1788
40745,49,242
40746,49,1789
40747,49,1951
40748,49,270
40749,49,216
40750,49,1051
40751,49,283
40752,49,1173
40753,49,1462
40754,49,958
40755,49,406
40756,49,1705
40757,49,751
40758,49,1362
40759,49,219
40760,49,1891
40761,49,941
40762,49,1347
40763,49,1171
40764,49,23
40765,49,546
40766,49,1738
40767,49,1880
40768,49,1450
40769,49,272
40770,49,431
40771,49,101
40772,49,929
40773,49,866
40774,49,940
40775,49,61
40776,49,254
40777,49,1116
40778,49,1543
40779,49,1815
40780,49,1595
40781,49,329
40782,49,1388
40783,49,1802
40784,49,1667
40785,49,687
40786,49,1235
40787,50,1402
40788,50,1469
40789,50,408
40790,50,118
40791,50,1003
40792,50,1221
40793,50,697
40794,50,1222
40795,50,1401
40796,50,1049
40797,50,1060
40798,50,99
40799,50,1948
40800,50,523
40801,50,1676
40802,50,1885
40803,50,963
40804,50,254
40805,50,1750
40806,50,1434
40807,50,1051
40808,50,831
40809,50,35
40810,50,259
40811,50,306
40812,50,1890
40813,50,1705
40814,50,1366
40815,50,310
40816,50,42
40817,50,1155
40818,50,162
40819,50,1695
40820,50,670
40821,50,1152
40822,50,1366
40823,50,1391
40824,50,709
40825,50,1256
40826,50,454
40827,50,809
40828,50,1320
40829,50,872
40830,50,455
40831,50,518
40832,50,313
40833,50,1342
40834,50,1248
40835,50,1296
40836,50,576
40837,50,1240
40838,50,1339
40839,50,1601
40840,50,1483
40841,50,403
40842,50,542
40843,50,1703
40844,50,1846
40845,50,1818
40846,50,289
40847,50,254
40848,50,908
40849,50,18
40850,50,1969
40851,50,848
40852,50,33
40853,50,135
40854,50,763
40855,50,1795
40856,50,955
40857,50,668
40858,50,235
40859,50,1931
40860,50,1264
40861,50,596
40862,50,1744
40863,50,449
40864,50,1911
40865,50,1048
40866,50,1708
40867,50,1689
40868,50,1670
40869,50,571
40870,50,751
40871,50,1554
40872,50,832
40873,50,894
40874,50,630
40875,50,294
40876,50,805
40877,50,397
40878,50,695
40879,50,1637
40880,50,174
40881,50,712
40882,50,140
40883,50,1649
40884,50,1725
40885,50,965
40886,50,1159
40887,50,1074
40888,50,988
40889,50,216
40890,50,1716
40891,50,1084
40892,50,372
40893,50,1947
40894,50,716
40895,50,1550
40896,50,705
40897,50,1223
40898,50,754
40899,50,1037
40900,50,724
40901,50,1133
40902,50,1545
40903,50,449
40904,50,13
40905,50,1945
40906,50,438
40907,50,1290
40908,50,1200
40909,50,1879
40910,50,1114
40911,50,216
40912,50,779
40913,50,1521
40914,50,128
40915,50,1476
40916,50,1042
40917,50,939
40918,50,64
40919,50,442
40920,50,1454
40921,50,1624
40922,50,1684
40923,50,1756
40924,50,627
40925,50,602
40926,50,793
40927,50,1076
40928,50,265
40929,50,1350
40930,50,916
40931,50,1247
40932,50,1035
